id,gender,age,income,became_member_on
12833,F,78.0,112000.0,2016-06-20
12834,F,85.0,112000.0,2017-02-26
12835,M,51.0,58000.0,2017-11-08
12836,F,92.0,41000.0,2016-10-25
12837,F,56.0,108000.0,2016-09-15
12838,F,59.0,81000.0,2017-11-11
12839,M,67.0,113000.0,2018-06-09
12840,,,,2018-04-27
12841,F,33.0,40000.0,2017-08-02
12842,M,33.0,37000.0,2018-04-05
12843,M,52.0,34000.0,2017-09-25
12844,O,55.0,33000.0,2017-08-03
12845,F,27.0,36000.0,2018-02-23
12846,M,24.0,60000.0,2017-06-28
12847,F,19.0,41000.0,2017-12-23
12848,,,,2015-11-21
12849,F,53.0,66000.0,2015-11-27
12850,M,32.0,68000.0,2014-04-02
12851,F,57.0,75000.0,2017-06-17
12852,M,64.0,80000.0,2014-04-24
12853,F,83.0,51000.0,2013-08-19
12854,M,80.0,89000.0,2014-01-26
12855,M,50.0,59000.0,2017-07-30
12856,M,70.0,37000.0,2016-03-20
12857,F,48.0,41000.0,2018-05-06
12858,F,71.0,31000.0,2015-10-14
12859,M,78.0,50000.0,2017-06-07
12860,M,55.0,67000.0,2018-01-30
12861,F,29.0,43000.0,2018-01-04
12862,,,,2017-08-22
12863,F,80.0,73000.0,2018-01-12
12864,F,73.0,57000.0,2016-09-21
12865,F,43.0,66000.0,2016-05-16
12866,M,31.0,38000.0,2018-02-22
12867,,,,2018-06-21
12868,F,70.0,42000.0,2017-10-09
12869,F,84.0,74000.0,2017-10-14
12870,,,,2016-08-31
12871,,,,2018-07-23
12872,M,44.0,58000.0,2018-06-20
12873,,,,2018-07-05
12874,F,34.0,37000.0,2017-07-22
12875,F,61.0,64000.0,2017-09-30
12876,F,84.0,62000.0,2016-08-06
12877,F,87.0,86000.0,2015-08-29
12878,F,40.0,53000.0,2017-11-03
12879,F,41.0,39000.0,2015-10-06
12880,F,53.0,71000.0,2017-03-18
12881,,,,2016-10-04
12882,,,,2017-12-06
12883,M,51.0,41000.0,2017-11-23
12884,M,53.0,50000.0,2015-07-16
12885,F,74.0,94000.0,2015-12-16
12886,M,27.0,73000.0,2017-12-22
12887,F,21.0,44000.0,2016-06-23
12888,M,37.0,72000.0,2016-07-17
12889,M,57.0,111000.0,2016-06-18
12890,F,65.0,120000.0,2017-10-29
12891,O,89.0,81000.0,2016-09-09
12892,M,79.0,39000.0,2017-11-24
12893,F,37.0,52000.0,2016-11-07
12894,M,51.0,43000.0,2018-02-23
12895,M,40.0,41000.0,2018-01-15
12896,M,60.0,100000.0,2017-12-09
12897,F,27.0,62000.0,2018-01-26
12898,M,43.0,72000.0,2018-01-22
12899,M,53.0,49000.0,2016-11-17
12900,M,33.0,50000.0,2017-01-23
12901,M,36.0,60000.0,2018-03-26
12902,F,66.0,74000.0,2017-07-15
12903,M,85.0,45000.0,2018-07-26
12904,M,23.0,36000.0,2017-05-01
12905,F,81.0,36000.0,2017-08-30
12906,M,75.0,42000.0,2018-01-27
12907,M,59.0,98000.0,2016-05-02
12908,F,72.0,87000.0,2016-07-09
12909,F,54.0,86000.0,2017-05-07
12910,,,,2018-05-02
12911,M,58.0,82000.0,2017-09-29
12912,F,52.0,88000.0,2017-03-12
12913,F,48.0,93000.0,2017-08-06
12914,F,61.0,105000.0,2016-08-08
12915,F,89.0,82000.0,2016-03-31
12916,F,72.0,72000.0,2016-01-25
12917,F,67.0,74000.0,2018-06-25
12918,M,67.0,64000.0,2014-12-29
12919,M,42.0,42000.0,2018-05-22
12920,F,81.0,89000.0,2015-12-27
12921,M,91.0,59000.0,2017-04-25
12922,F,59.0,74000.0,2016-04-11
12923,M,67.0,71000.0,2017-02-22
12924,,,,2017-06-17
12925,M,74.0,43000.0,2018-03-02
12926,F,53.0,76000.0,2015-12-16
12927,M,53.0,80000.0,2017-06-24
12928,F,80.0,105000.0,2018-04-16
12929,M,53.0,54000.0,2018-03-15
12930,F,76.0,52000.0,2018-04-11
12931,M,71.0,50000.0,2018-03-24
12932,F,75.0,89000.0,2017-11-02
12933,M,51.0,66000.0,2015-10-26
12934,M,88.0,49000.0,2017-10-25
12935,M,37.0,97000.0,2018-04-23
12936,M,47.0,43000.0,2017-12-07
12937,M,57.0,62000.0,2018-01-16
12938,M,19.0,74000.0,2018-02-19
12939,M,85.0,79000.0,2017-11-10
12940,M,90.0,108000.0,2018-06-22
12941,F,57.0,40000.0,2016-08-13
12942,M,49.0,71000.0,2014-05-27
12943,M,70.0,42000.0,2017-09-21
12944,M,70.0,48000.0,2017-04-07
12945,M,35.0,42000.0,2018-03-18
12946,M,61.0,73000.0,2018-04-23
12947,M,43.0,36000.0,2018-02-08
12948,M,18.0,60000.0,2015-09-14
12949,F,52.0,114000.0,2016-04-12
12950,M,67.0,37000.0,2017-09-16
12951,,,,2016-07-06
12952,M,59.0,48000.0,2015-12-08
12953,,,,2017-10-14
12954,F,84.0,64000.0,2016-10-24
12955,M,57.0,47000.0,2017-06-07
12956,F,58.0,60000.0,2018-03-29
12957,M,65.0,34000.0,2016-01-27
12958,M,94.0,110000.0,2017-10-25
12959,M,39.0,44000.0,2016-05-03
12960,M,48.0,40000.0,2018-06-28
12961,,,,2018-04-01
12962,M,48.0,31000.0,2015-10-02
12963,M,47.0,93000.0,2016-05-29
12964,M,24.0,53000.0,2018-02-07
12965,M,53.0,46000.0,2017-10-08
12966,M,40.0,91000.0,2015-02-24
12967,M,18.0,55000.0,2018-04-11
12968,F,67.0,91000.0,2016-11-05
12969,M,64.0,95000.0,2018-01-25
12970,M,63.0,51000.0,2014-04-19
12971,M,48.0,77000.0,2018-05-04
12972,F,50.0,65000.0,2017-08-17
12973,M,56.0,76000.0,2018-01-15
12974,M,18.0,54000.0,2017-07-05
12975,F,31.0,60000.0,2016-04-03
12976,F,41.0,37000.0,2018-01-01
12977,M,59.0,94000.0,2018-03-01
12978,M,53.0,55000.0,2016-06-03
12979,M,20.0,67000.0,2017-12-03
12980,F,75.0,66000.0,2018-03-29
12981,F,32.0,48000.0,2016-03-03
12982,M,28.0,38000.0,2017-03-17
12983,M,44.0,59000.0,2013-09-08
12984,M,48.0,93000.0,2015-10-24
12985,O,66.0,70000.0,2015-11-09
12986,M,58.0,40000.0,2018-04-22
12987,F,50.0,84000.0,2015-08-24
12988,,,,2015-09-27
12989,M,56.0,76000.0,2017-12-14
12990,M,23.0,37000.0,2018-04-05
12991,M,46.0,56000.0,2013-09-21
12992,F,65.0,84000.0,2016-08-13
12993,O,53.0,70000.0,2014-06-29
12994,F,87.0,61000.0,2015-08-03
12995,M,47.0,75000.0,2017-06-15
12996,F,65.0,73000.0,2016-05-29
12997,M,53.0,56000.0,2017-07-02
12998,F,57.0,115000.0,2018-06-17
12999,F,93.0,38000.0,2018-02-28
13000,F,58.0,92000.0,2017-12-23
13001,M,70.0,92000.0,2013-08-29
13002,F,81.0,69000.0,2017-12-12
13003,M,63.0,117000.0,2018-06-22
13004,M,32.0,31000.0,2016-06-23
13005,F,66.0,88000.0,2015-09-16
13006,,,,2016-03-14
13007,M,27.0,31000.0,2017-08-30
13008,F,22.0,53000.0,2017-04-02
13009,,,,2018-06-12
13010,M,53.0,50000.0,2018-02-26
13011,F,45.0,48000.0,2018-03-18
13012,M,32.0,45000.0,2017-04-20
13013,M,24.0,56000.0,2018-05-22
13014,M,59.0,60000.0,2016-03-10
13015,M,42.0,50000.0,2017-08-13
13016,M,59.0,40000.0,2014-07-05
13017,M,29.0,45000.0,2018-01-19
13018,M,44.0,54000.0,2018-06-29
13019,F,59.0,55000.0,2014-06-17
13020,M,75.0,110000.0,2017-03-03
13021,M,43.0,47000.0,2017-10-04
13022,M,34.0,50000.0,2018-01-16
13023,M,60.0,83000.0,2017-07-18
13024,M,69.0,54000.0,2018-06-01
13025,M,54.0,55000.0,2018-01-16
13026,F,60.0,86000.0,2017-03-15
13027,M,33.0,74000.0,2013-10-26
13028,F,52.0,58000.0,2017-10-26
13029,M,74.0,89000.0,2017-11-12
13030,M,55.0,62000.0,2017-12-17
13031,M,59.0,32000.0,2017-12-12
13032,M,58.0,76000.0,2018-01-09
13033,F,66.0,46000.0,2018-04-29
13034,M,29.0,38000.0,2017-11-21
13035,M,45.0,53000.0,2016-08-17
13036,M,49.0,51000.0,2018-01-20
13037,M,58.0,110000.0,2016-05-02
13038,F,44.0,47000.0,2017-07-29
13039,F,67.0,95000.0,2018-03-14
13040,,,,2015-09-27
13041,,,,2015-08-27
13042,M,58.0,89000.0,2018-02-12
13043,F,73.0,60000.0,2018-03-06
13044,M,55.0,54000.0,2018-06-11
13045,,,,2016-07-21
13046,F,66.0,95000.0,2018-07-01
13047,,,,2017-09-22
13048,F,75.0,31000.0,2018-02-26
13049,M,44.0,37000.0,2018-04-06
13050,M,58.0,39000.0,2017-02-26
13051,F,73.0,65000.0,2018-05-01
13052,M,26.0,66000.0,2016-06-19
13053,M,54.0,53000.0,2018-02-17
13054,F,60.0,64000.0,2018-04-14
13055,F,28.0,66000.0,2017-11-19
13056,F,72.0,115000.0,2016-11-29
13057,M,53.0,67000.0,2013-08-09
13058,,,,2017-11-05
13059,F,79.0,96000.0,2018-01-13
13060,,,,2018-05-29
13061,M,67.0,71000.0,2015-06-17
13062,M,54.0,60000.0,2018-05-11
13063,F,64.0,66000.0,2015-08-06
13064,F,94.0,84000.0,2015-10-03
13065,,,,2016-01-17
13066,F,59.0,52000.0,2017-11-28
13067,F,83.0,99000.0,2018-01-05
13068,F,59.0,52000.0,2015-09-05
13069,F,78.0,55000.0,2018-07-26
13070,F,67.0,60000.0,2015-10-22
13071,F,54.0,50000.0,2016-08-05
13072,M,49.0,32000.0,2016-03-21
13073,O,59.0,40000.0,2017-07-23
13074,M,48.0,36000.0,2017-10-15
13075,,,,2018-05-19
13076,M,31.0,67000.0,2018-06-07
13077,M,66.0,50000.0,2015-10-01
13078,M,56.0,47000.0,2017-12-09
13079,M,56.0,70000.0,2016-10-14
13080,M,31.0,32000.0,2018-01-03
13081,M,39.0,55000.0,2018-01-25
13082,M,55.0,55000.0,2016-05-29
13083,F,55.0,57000.0,2015-07-24
13084,F,64.0,95000.0,2015-10-24
13085,F,62.0,91000.0,2016-12-27
13086,F,45.0,53000.0,2015-09-24
13087,F,64.0,70000.0,2017-08-22
13088,M,72.0,50000.0,2017-12-08
13089,M,72.0,71000.0,2016-06-12
13090,F,50.0,111000.0,2016-06-04
13091,F,64.0,63000.0,2017-10-14
13092,M,45.0,48000.0,2017-10-25
13093,F,38.0,36000.0,2016-09-05
13094,M,41.0,85000.0,2018-05-17
13095,M,59.0,48000.0,2017-05-25
13096,,,,2017-10-02
13097,M,32.0,37000.0,2015-01-24
13098,M,76.0,64000.0,2014-04-19
13099,,,,2017-08-19
13100,M,56.0,80000.0,2014-09-22
13101,F,28.0,43000.0,2016-02-17
13102,M,67.0,98000.0,2017-02-16
13103,F,71.0,103000.0,2016-06-17
13104,M,36.0,31000.0,2017-08-08
13105,,,,2016-06-28
13106,F,72.0,55000.0,2015-12-04
13107,,,,2018-01-24
13108,M,76.0,53000.0,2013-12-30
13109,M,91.0,58000.0,2014-04-18
13110,F,37.0,53000.0,2017-03-15
13111,M,50.0,81000.0,2018-03-24
13112,M,25.0,52000.0,2015-06-15
13113,F,62.0,58000.0,2017-12-12
13114,F,65.0,119000.0,2017-06-09
13115,M,69.0,73000.0,2018-04-12
13116,F,37.0,79000.0,2016-02-11
13117,M,56.0,32000.0,2017-09-25
13118,M,56.0,73000.0,2017-08-31
13119,O,60.0,72000.0,2018-05-15
13120,F,79.0,64000.0,2018-07-12
13121,F,100.0,71000.0,2017-05-07
13122,M,40.0,72000.0,2017-10-02
13123,F,85.0,89000.0,2017-12-24
13124,F,51.0,49000.0,2016-08-04
13125,M,24.0,64000.0,2017-12-22
13126,,,,2018-01-25
13127,F,60.0,84000.0,2017-12-15
13128,M,66.0,31000.0,2017-11-16
13129,M,33.0,74000.0,2017-11-04
13130,F,63.0,103000.0,2016-12-17
13131,M,57.0,52000.0,2016-09-18
13132,M,86.0,97000.0,2016-01-30
13133,M,37.0,74000.0,2016-04-04
13134,M,38.0,56000.0,2017-07-08
13135,M,49.0,43000.0,2015-05-31
13136,F,36.0,38000.0,2017-08-24
13137,,,,2018-02-01
13138,,,,2017-10-23
13139,,,,2017-07-28
13140,M,28.0,53000.0,2014-02-08
13141,,,,2017-08-11
13142,M,62.0,37000.0,2017-10-19
13143,M,63.0,50000.0,2016-12-13
13144,M,57.0,34000.0,2018-05-02
13145,M,63.0,56000.0,2018-07-25
13146,M,30.0,32000.0,2017-08-22
13147,F,49.0,32000.0,2017-10-27
13148,M,48.0,93000.0,2016-02-02
13149,M,84.0,57000.0,2016-01-31
13150,,,,2017-08-29
13151,M,33.0,30000.0,2016-01-28
13152,F,67.0,71000.0,2016-12-26
13153,,,,2018-06-18
13154,,,,2017-09-28
13155,M,36.0,70000.0,2014-12-07
13156,F,46.0,82000.0,2017-07-07
13157,M,73.0,32000.0,2018-04-20
13158,F,48.0,82000.0,2017-03-26
13159,M,43.0,79000.0,2015-09-13
13160,M,41.0,31000.0,2017-06-03
13161,M,51.0,53000.0,2018-04-10
13162,M,41.0,59000.0,2017-07-30
13163,M,43.0,52000.0,2018-01-21
13164,M,67.0,79000.0,2018-06-11
13165,M,61.0,52000.0,2017-08-17
13166,,,,2017-11-02
13167,M,84.0,86000.0,2017-11-20
13168,F,36.0,50000.0,2017-11-09
13169,F,74.0,101000.0,2017-11-11
13170,M,47.0,50000.0,2015-11-20
13171,M,39.0,52000.0,2018-07-06
13172,,,,2018-01-01
13173,M,23.0,75000.0,2018-07-05
13174,M,36.0,56000.0,2016-06-20
13175,F,49.0,61000.0,2015-11-28
13176,F,52.0,99000.0,2018-04-12
13177,M,66.0,52000.0,2017-10-24
13178,,,,2018-02-24
13179,M,38.0,31000.0,2018-01-17
13180,M,34.0,65000.0,2018-04-03
13181,M,23.0,40000.0,2017-01-26
13182,F,44.0,55000.0,2015-07-16
13183,M,65.0,62000.0,2017-06-12
13184,F,71.0,77000.0,2018-01-14
13185,,,,2017-10-03
13186,,,,2017-01-09
13187,M,81.0,50000.0,2018-04-08
13188,M,70.0,59000.0,2018-05-02
13189,F,35.0,55000.0,2018-07-12
13190,F,46.0,63000.0,2017-02-22
13191,M,49.0,82000.0,2017-08-31
13192,M,53.0,96000.0,2017-05-01
13193,F,26.0,30000.0,2018-04-28
13194,M,30.0,56000.0,2016-02-04
13195,M,26.0,66000.0,2018-04-07
13196,M,51.0,73000.0,2017-08-06
13197,M,26.0,63000.0,2015-08-09
13198,F,68.0,79000.0,2017-05-24
13199,M,39.0,56000.0,2016-01-02
13200,F,70.0,64000.0,2014-10-05
13201,M,37.0,56000.0,2016-06-10
13202,M,22.0,35000.0,2017-01-22
13203,M,21.0,68000.0,2018-03-06
13204,M,21.0,39000.0,2017-09-28
13205,F,53.0,69000.0,2017-08-29
13206,,,,2015-09-12
13207,M,54.0,41000.0,2018-04-08
13208,F,49.0,60000.0,2016-03-04
13209,M,46.0,51000.0,2018-06-16
13210,M,52.0,37000.0,2017-10-10
13211,F,33.0,74000.0,2017-10-11
13212,M,55.0,111000.0,2016-12-20
13213,,,,2018-01-05
13214,M,34.0,47000.0,2018-01-08
13215,F,98.0,65000.0,2018-01-04
13216,M,57.0,88000.0,2018-03-05
13217,M,19.0,34000.0,2017-07-27
13218,M,60.0,32000.0,2016-09-28
13219,M,62.0,44000.0,2014-11-05
13220,M,53.0,69000.0,2015-06-30
13221,M,74.0,71000.0,2018-02-13
13222,M,50.0,63000.0,2018-06-10
13223,F,49.0,112000.0,2018-01-31
13224,,,,2018-06-02
13225,F,95.0,65000.0,2017-10-12
13226,M,51.0,78000.0,2016-05-04
13227,F,53.0,90000.0,2016-03-11
13228,M,78.0,44000.0,2017-03-25
13229,M,39.0,51000.0,2016-08-31
13230,,,,2016-08-13
13231,M,73.0,112000.0,2017-04-22
13232,O,56.0,53000.0,2015-01-04
13233,M,55.0,73000.0,2016-09-26
13234,,,,2017-01-18
13235,M,56.0,39000.0,2018-06-05
13236,M,34.0,46000.0,2017-10-04
13237,M,54.0,71000.0,2017-01-24
13238,F,86.0,116000.0,2016-10-03
13239,M,77.0,57000.0,2017-09-15
13240,F,37.0,72000.0,2017-07-07
13241,M,33.0,41000.0,2017-08-30
13242,F,64.0,72000.0,2017-04-13
13243,F,41.0,55000.0,2017-09-14
13244,M,69.0,99000.0,2016-05-27
13245,M,54.0,63000.0,2017-07-21
13246,M,70.0,98000.0,2018-03-04
13247,F,88.0,54000.0,2015-10-24
13248,M,31.0,68000.0,2017-12-15
13249,F,63.0,55000.0,2017-09-14
13250,F,45.0,70000.0,2018-07-26
13251,,,,2018-02-01
13252,M,34.0,40000.0,2015-09-09
13253,F,87.0,58000.0,2018-06-09
13254,F,46.0,34000.0,2015-11-17
13255,F,71.0,98000.0,2017-11-17
13256,,,,2017-08-15
13257,M,85.0,75000.0,2018-02-25
13258,M,34.0,36000.0,2018-01-08
13259,M,45.0,40000.0,2014-12-30
13260,M,32.0,30000.0,2015-08-22
13261,M,58.0,75000.0,2016-06-22
13262,F,73.0,60000.0,2017-12-31
13263,,,,2017-01-06
13264,M,55.0,66000.0,2017-12-27
13265,F,51.0,51000.0,2015-10-26
13266,M,66.0,44000.0,2018-04-03
13267,F,62.0,81000.0,2017-12-01
13268,,,,2015-03-25
13269,M,27.0,58000.0,2015-12-12
13270,M,51.0,95000.0,2017-02-11
13271,M,58.0,77000.0,2016-10-11
13272,F,45.0,54000.0,2017-10-26
13273,M,39.0,57000.0,2017-09-12
13274,,,,2016-07-30
13275,F,65.0,87000.0,2016-02-20
13276,O,39.0,59000.0,2018-03-25
13277,F,33.0,48000.0,2017-02-14
13278,M,75.0,54000.0,2017-02-19
13279,M,76.0,35000.0,2018-06-24
13280,F,52.0,34000.0,2017-05-05
13281,M,43.0,63000.0,2017-09-28
13282,,,,2018-06-13
13283,F,73.0,74000.0,2017-12-09
13284,F,81.0,97000.0,2017-05-12
13285,M,37.0,70000.0,2017-05-09
13286,,,,2017-02-18
13287,M,67.0,43000.0,2018-06-06
13288,,,,2017-09-05
13289,F,89.0,32000.0,2017-03-13
13290,F,38.0,39000.0,2018-07-16
13291,F,82.0,76000.0,2018-05-24
13292,,,,2018-06-19
13293,,,,2018-04-16
13294,F,52.0,86000.0,2016-01-17
13295,F,60.0,55000.0,2018-01-09
13296,F,46.0,80000.0,2017-09-18
13297,M,50.0,53000.0,2016-04-09
13298,F,53.0,68000.0,2016-06-08
13299,O,32.0,33000.0,2017-12-10
13300,M,61.0,43000.0,2018-06-08
13301,F,82.0,103000.0,2017-11-14
13302,M,46.0,31000.0,2014-04-06
13303,,,,2018-06-26
13304,,,,2017-08-13
13305,M,52.0,105000.0,2015-12-11
13306,M,40.0,47000.0,2018-01-31
13307,M,51.0,81000.0,2015-12-16
13308,M,71.0,38000.0,2014-08-09
13309,,,,2017-12-01
13310,M,84.0,67000.0,2016-04-28
13311,M,81.0,96000.0,2014-02-21
13312,,,,2017-04-20
13313,F,89.0,109000.0,2017-10-14
13314,M,87.0,87000.0,2018-04-26
13315,M,47.0,65000.0,2014-07-11
13316,M,86.0,36000.0,2018-02-07
13317,M,76.0,54000.0,2018-02-11
13318,,,,2018-06-06
13319,M,44.0,74000.0,2017-10-17
13320,M,73.0,63000.0,2013-11-15
13321,M,51.0,48000.0,2017-02-28
13322,M,27.0,69000.0,2017-04-11
13323,M,93.0,90000.0,2017-02-18
13324,F,55.0,81000.0,2017-12-08
13325,M,60.0,69000.0,2017-09-28
13326,F,63.0,99000.0,2017-05-11
13327,M,22.0,48000.0,2018-02-07
13328,F,66.0,64000.0,2017-10-03
13329,M,23.0,53000.0,2013-10-24
13330,M,52.0,47000.0,2018-07-25
13331,F,31.0,69000.0,2018-02-14
13332,M,72.0,40000.0,2017-10-15
13333,F,47.0,97000.0,2018-04-29
13334,M,74.0,89000.0,2015-09-08
13335,F,57.0,56000.0,2016-05-27
13336,M,42.0,64000.0,2018-05-26
13337,M,42.0,74000.0,2018-01-16
13338,,,,2014-08-29
13339,M,62.0,66000.0,2017-09-07
13340,F,70.0,77000.0,2013-09-06
13341,M,38.0,73000.0,2018-03-10
13342,M,61.0,66000.0,2018-06-28
13343,F,25.0,71000.0,2018-06-30
13344,M,55.0,48000.0,2018-01-27
13345,,,,2013-08-24
13346,M,42.0,69000.0,2017-11-04
13347,F,40.0,67000.0,2017-06-13
13348,F,50.0,82000.0,2016-04-02
13349,M,72.0,61000.0,2017-10-05
13350,M,70.0,75000.0,2018-05-05
13351,F,56.0,116000.0,2017-03-05
13352,M,81.0,117000.0,2016-01-16
13353,M,54.0,42000.0,2015-08-16
13354,F,66.0,32000.0,2016-10-29
13355,F,23.0,46000.0,2018-02-09
13356,M,23.0,51000.0,2015-08-31
13357,M,70.0,54000.0,2017-06-01
13358,M,33.0,59000.0,2018-07-18
13359,F,60.0,54000.0,2017-09-17
13360,F,32.0,40000.0,2018-07-17
13361,F,95.0,55000.0,2017-12-23
13362,,,,2017-03-30
13363,F,46.0,71000.0,2018-04-21
13364,O,40.0,57000.0,2017-05-19
13365,M,41.0,71000.0,2016-02-16
13366,,,,2015-10-25
13367,F,24.0,54000.0,2016-01-20
13368,F,55.0,46000.0,2018-03-19
13369,F,71.0,75000.0,2017-03-23
13370,M,71.0,47000.0,2018-03-20
13371,M,94.0,33000.0,2018-01-29
13372,M,71.0,72000.0,2016-12-28
13373,M,71.0,41000.0,2017-10-23
13374,M,57.0,74000.0,2016-06-08
13375,,,,2018-04-14
13376,M,59.0,39000.0,2013-10-26
13377,F,69.0,116000.0,2017-08-03
13378,,,,2015-09-01
13379,M,50.0,82000.0,2017-02-04
13380,F,83.0,93000.0,2016-07-13
13381,F,56.0,92000.0,2015-09-14
13382,M,46.0,57000.0,2017-01-16
13383,M,51.0,53000.0,2016-03-16
13384,M,44.0,65000.0,2014-03-24
13385,F,36.0,79000.0,2017-12-08
13386,M,67.0,35000.0,2018-07-24
13387,F,51.0,118000.0,2016-05-20
13388,F,40.0,36000.0,2017-08-07
13389,M,61.0,33000.0,2017-11-12
13390,,,,2017-09-01
13391,,,,2018-07-03
13392,F,39.0,85000.0,2018-05-15
13393,M,59.0,88000.0,2017-08-20
13394,M,49.0,70000.0,2016-08-26
13395,F,36.0,53000.0,2017-10-19
13396,O,58.0,86000.0,2015-10-10
13397,F,55.0,81000.0,2016-03-11
13398,,,,2017-02-28
13399,M,47.0,37000.0,2017-02-12
13400,F,89.0,78000.0,2016-04-08
13401,F,70.0,119000.0,2017-12-11
13402,F,28.0,71000.0,2016-08-04
13403,M,44.0,77000.0,2017-01-16
13404,M,56.0,47000.0,2014-10-27
13405,M,19.0,31000.0,2014-06-16
13406,F,44.0,62000.0,2017-04-09
13407,F,71.0,32000.0,2018-03-12
13408,M,41.0,60000.0,2017-11-12
13409,F,53.0,50000.0,2017-01-21
13410,M,45.0,49000.0,2013-12-13
13411,M,41.0,55000.0,2015-08-06
13412,M,64.0,100000.0,2017-11-30
13413,M,43.0,30000.0,2018-04-22
13414,,,,2017-03-02
13415,M,63.0,61000.0,2014-10-10
13416,F,86.0,115000.0,2016-02-16
13417,F,61.0,74000.0,2017-12-30
13418,M,40.0,38000.0,2014-05-21
13419,F,84.0,31000.0,2017-04-01
13420,F,60.0,30000.0,2018-02-09
13421,,,,2015-11-30
13422,F,73.0,76000.0,2017-06-28
13423,F,69.0,58000.0,2017-12-17
13424,,,,2017-06-15
13425,M,42.0,75000.0,2016-07-22
13426,F,50.0,118000.0,2017-12-05
13427,M,48.0,44000.0,2018-07-23
13428,M,45.0,33000.0,2018-04-14
13429,F,35.0,39000.0,2017-08-01
13430,M,30.0,47000.0,2017-12-01
13431,M,61.0,66000.0,2015-12-09
13432,F,88.0,53000.0,2017-05-18
13433,F,84.0,61000.0,2017-07-19
13434,F,59.0,58000.0,2018-06-24
13435,F,60.0,69000.0,2018-04-13
13436,M,75.0,86000.0,2015-12-23
13437,F,63.0,64000.0,2018-07-12
13438,,,,2016-12-21
13439,F,70.0,75000.0,2018-04-19
13440,,,,2018-06-15
13441,F,53.0,64000.0,2018-05-23
13442,F,29.0,62000.0,2018-05-19
13443,,,,2017-03-29
13444,M,67.0,41000.0,2018-06-07
13445,M,52.0,98000.0,2017-09-05
13446,F,39.0,65000.0,2016-12-26
13447,M,71.0,99000.0,2018-07-08
13448,M,43.0,59000.0,2017-12-23
13449,M,38.0,69000.0,2017-08-17
13450,M,69.0,88000.0,2016-05-22
13451,M,44.0,32000.0,2017-03-14
13452,,,,2018-03-16
13453,M,82.0,37000.0,2018-06-30
13454,M,20.0,50000.0,2018-01-31
13455,M,23.0,42000.0,2015-02-15
13456,M,57.0,80000.0,2016-02-12
13457,,,,2017-04-18
13458,M,36.0,54000.0,2015-09-30
13459,M,45.0,73000.0,2017-10-14
13460,M,51.0,54000.0,2017-09-29
13461,F,60.0,112000.0,2017-09-23
13462,M,80.0,116000.0,2016-10-24
13463,M,54.0,35000.0,2018-01-05
13464,F,57.0,38000.0,2018-04-29
13465,M,71.0,51000.0,2015-11-01
13466,M,64.0,76000.0,2016-12-10
13467,M,49.0,106000.0,2017-11-23
13468,M,61.0,56000.0,2018-05-17
13469,M,26.0,46000.0,2017-10-04
13470,M,21.0,72000.0,2017-07-29
13471,F,54.0,38000.0,2018-07-21
13472,M,33.0,60000.0,2017-03-23
13473,M,53.0,64000.0,2017-04-07
13474,M,69.0,95000.0,2016-12-31
13475,M,83.0,43000.0,2017-10-20
13476,M,32.0,64000.0,2018-06-19
13477,M,31.0,45000.0,2018-04-29
13478,F,47.0,61000.0,2015-04-23
13479,F,60.0,43000.0,2018-06-11
13480,F,72.0,77000.0,2018-07-01
13481,F,87.0,76000.0,2016-05-14
13482,M,25.0,72000.0,2018-05-04
13483,M,25.0,59000.0,2014-09-14
13484,M,69.0,47000.0,2015-11-10
13485,O,77.0,92000.0,2017-12-18
13486,F,53.0,74000.0,2017-05-26
13487,F,58.0,54000.0,2016-06-05
13488,,,,2017-08-30
13489,M,75.0,97000.0,2016-06-07
13490,,,,2016-04-02
13491,M,49.0,64000.0,2017-08-06
13492,M,70.0,107000.0,2017-10-01
13493,M,37.0,42000.0,2016-01-09
13494,M,27.0,65000.0,2017-08-04
13495,M,60.0,77000.0,2018-01-15
13496,M,57.0,56000.0,2018-01-13
13497,M,51.0,86000.0,2018-02-20
13498,F,53.0,98000.0,2016-05-25
13499,M,51.0,58000.0,2016-05-30
13500,M,73.0,73000.0,2016-01-13
13501,M,59.0,73000.0,2018-01-11
13502,F,39.0,44000.0,2015-09-15
13503,M,19.0,74000.0,2017-08-03
13504,M,40.0,71000.0,2018-05-09
13505,M,22.0,33000.0,2017-12-28
13506,M,65.0,34000.0,2017-12-15
13507,M,58.0,54000.0,2018-02-23
13508,F,36.0,61000.0,2017-11-02
13509,F,44.0,57000.0,2017-08-05
13510,,,,2015-09-07
13511,,,,2016-01-19
13512,F,44.0,87000.0,2016-05-19
13513,M,23.0,54000.0,2017-09-09
13514,F,74.0,64000.0,2015-08-31
13515,F,33.0,53000.0,2015-11-14
13516,M,37.0,98000.0,2016-01-23
13517,M,51.0,49000.0,2014-01-10
13518,F,46.0,44000.0,2017-09-14
13519,M,53.0,66000.0,2013-11-10
13520,M,62.0,84000.0,2017-09-23
13521,O,52.0,80000.0,2016-03-06
13522,M,43.0,35000.0,2016-12-01
13523,M,28.0,54000.0,2016-10-19
13524,F,59.0,95000.0,2017-01-31
13525,F,80.0,81000.0,2016-07-17
13526,,,,2016-08-19
13527,M,32.0,55000.0,2018-04-14
13528,F,89.0,110000.0,2018-01-11
13529,M,24.0,47000.0,2018-07-20
